Date,Close,Open,High,Low,Vol.,Change %
2021-06-04,16708.7,16632.3,16718.0,16632.3,,0.46%
2021-06-07,16685.1,16708.7,16725.5,16669.9,,-0.14%
2021-06-08,16685.5,16685.1,16704.5,16607.1,,0.00%
2021-06-09,16620.0,16685.5,16691.0,16620.0,,-0.39%
2021-06-10,16651.4,16620.0,16727.0,16613.2,,0.19%
2021-06-11,16694.9,16651.4,16696.5,16629.6,,0.26%
2021-06-14,16662.4,16694.9,16694.9,16600.5,,-0.19%
2021-06-15,16655.8,16662.4,16685.0,16596.8,,-0.04%
2021-06-16,16542.8,16655.8,16655.8,16497.8,,-0.68%
2021-06-17,16411.7,16542.8,16562.2,16307.1,,-0.79%
2021-06-18,16144.0,16411.7,16411.7,16142.5,,-1.63%
2021-06-21,16412.0,16144.0,16421.9,16144.0,,1.66%
2021-06-22,16449.0,16412.0,16487.1,16349.3,,0.23%
2021-06-23,16437.6,16449.0,16511.6,16436.8,,-0.07%
2021-06-24,16558.6,16437.6,16573.3,16437.6,,0.74%
2021-06-25,16658.8,16558.6,16678.0,16558.6,,0.61%
2021-06-28,16573.7,16658.8,16658.8,16522.5,,-0.51%
2021-06-29,16547.6,16573.7,16627.5,16534.0,,-0.16%
2021-06-30,16555.3,16547.6,16568.9,16517.0,,0.05%
2021-07-01,16641.0,16555.3,16649.1,16555.3,,0.52%
2021-07-02,16674.8,16641.0,16689.4,16608.3,,0.20%
2021-07-06,16542.8,16674.8,16674.8,16448.8,,-0.79%
2021-07-07,16559.3,16542.8,16593.6,16449.1,,0.10%
2021-07-08,16359.7,16559.3,16559.3,16245.5,,-1.21%
2021-07-09,16633.3,16359.7,16639.2,16359.7,,1.67%
2021-07-12,16673.1,16633.3,16681.7,16553.8,,0.24%
2021-07-13,16575.8,16673.1,16673.1,16572.9,,-0.58%
2021-07-14,16543.8,16575.8,16674.5,16510.4,,-0.19%
2021-07-15,16499.1,16543.8,16543.8,16424.4,,-0.27%
2021-07-16,16364.7,16499.1,16557.5,16345.5,,-0.81%
2021-07-19,16052.7,16364.7,16364.7,15954.7,,-1.91%
2021-07-20,16321.9,16052.7,16362.3,16052.7,,1.68%
2021-07-22,16455.9,16503.5,16510.3,16404.4,,-0.29%
2021-07-23,16552.4,16455.9,16564.1,16455.9,,0.59%
2021-07-26,16565.3,16552.4,16571.5,16513.4,,0.08%
2021-07-27,16521.0,16565.3,16565.3,16430.5,,-0.27%
2021-07-28,16573.6,16521.0,16628.9,16490.7,,0.32%
2021-07-29,16697.1,16573.6,16750.7,16573.6,,0.75%
2021-07-30,16602.3,16697.1,16715.9,16575.5,,-0.57%
2021-08-02,16576.2,16602.3,16761.2,16568.3,,-0.16%
2021-08-03,16713.5,16576.2,16714.3,16509.6,,0.83%
2021-08-04,16594.5,16713.5,16713.5,16593.5,,-0.71%
2021-08-05,16695.5,16594.5,16695.5,16594.5,,0.61%
2021-08-06,16748.1,16695.5,16775.9,16695.5,,0.32%
2021-08-09,16727.0,16748.1,16756.2,16678.5,,-0.13%
2021-08-10,16792.8,16727.0,16821.4,16727.0,,0.39%
2021-08-11,16875.4,16792.8,16875.7,16792.8,,0.49%
2021-08-12,16871.1,16875.4,16875.4,16802.4,,-0.03%
2021-08-13,16868.1,16871.1,16887.2,16847.2,,-0.02%
2021-08-16,16836.7,16868.1,16868.1,16709.2,,-0.19%
2021-08-17,16707.1,16836.7,16836.7,16589.4,,-0.77%
2021-08-18,16550.3,16707.1,16729.6,16545.7,,-0.94%
2021-08-20,16516.7,16429.1,16535.2,16399.6,,0.53%
2021-08-23,16648.5,16516.7,16679.8,16516.7,,0.80%
2021-08-24,16741.2,16648.5,16771.2,16648.5,,0.56%
2021-08-25,16812.8,16741.2,16840.9,16716.9,,0.43%
2021-08-26,16694.3,16812.8,16812.8,16684.2,,-0.70%
2021-08-27,16844.8,16694.3,16858.4,16694.3,,0.90%
2021-08-30,16819.6,16844.8,16873.2,16801.3,,-0.15%
2021-08-31,16806.4,16819.6,16849.2,16783.0,,-0.08%
2021-09-01,16846.0,16806.4,16879.8,16791.2,,0.24%
2021-09-02,16926.7,16846.0,16944.5,16846.0,,0.48%
2021-09-03,16909.7,16926.7,16932.1,16875.8,,-0.10%
2021-09-07,16801.2,16909.7,16909.7,16800.7,,-0.64%
2021-09-08,16731.0,16801.2,16801.2,16677.2,,-0.42%
2021-09-09,16663.1,16731.0,16790.1,16653.6,,-0.41%
2021-09-13,16635.4,16563.5,16689.0,16563.2,,0.43%
2021-09-14,16497.2,16635.4,16678.3,16471.1,,-0.83%
2021-09-15,16626.9,16497.2,16645.3,16481.6,,0.79%
2021-09-16,16576.8,16626.9,16638.4,16497.8,,-0.30%
2021-09-17,16460.3,16576.8,16586.1,16442.4,,-0.70%
2021-09-20,16168.2,16460.3,16460.3,15988.0,,-1.77%
2021-09-21,16184.5,16168.2,16325.2,16154.5,,0.10%
2021-09-22,16352.2,16184.5,16456.4,16184.5,,1.04%
2021-09-23,16567.3,16352.2,16627.0,16352.2,,1.32%
2021-09-24,16539.2,16567.3,16582.5,16502.7,,-0.17%
2021-09-27,16599.8,16539.2,16658.5,16539.2,,0.37%
2021-09-28,16328.8,16599.8,16599.8,16303.9,,-1.63%
2021-09-29,16344.9,16328.8,16417.5,16318.2,,0.10%
2021-09-30,16144.9,16344.9,16408.0,16144.3,,-1.22%
2021-10-01,16323.7,16144.9,16398.3,16094.5,,1.11%
2021-10-04,16198.6,16323.7,16368.5,16127.1,,-0.77%
2021-10-05,16327.1,16198.6,16411.4,16198.6,,0.79%
2021-10-06,16338.5,16327.1,16342.2,16096.9,,0.07%
2021-10-07,16511.8,16338.5,16601.7,16338.5,,1.06%
2021-10-08,16517.2,16511.8,16585.1,16505.1,,0.03%
2021-10-11,16430.1,16517.2,16633.5,16429.1,,-0.53%
2021-10-12,16441.8,16430.1,16515.5,16411.5,,0.07%
2021-10-13,16513.2,16441.8,16538.4,16359.4,,0.43%
2021-10-14,16744.3,16513.2,16750.4,16513.2,,1.40%
2021-10-18,16862.0,16871.7,16891.5,16776.6,,-0.06%
2021-10-19,16988.2,16862.0,16995.8,16862.0,,0.75%
2021-10-20,17099.2,16988.2,17111.2,16988.2,,0.65%
2021-10-21,17083.2,17099.2,17099.2,17005.4,,-0.09%
2021-10-22,17122.2,17083.2,17157.4,17031.7,,0.23%
2021-10-25,17169.1,17122.2,17192.2,17096.2,,0.27%
2021-10-26,17145.2,17169.1,17228.3,17131.4,,-0.14%
2021-10-27,16920.4,17145.2,17145.2,16920.4,,-1.31%
2021-10-28,17077.0,16920.4,17077.5,16920.4,,0.93%
2021-10-29,17016.4,17077.0,17077.0,16977.5,,-0.35%
2021-11-01,17131.1,17016.4,17138.4,17016.4,,0.67%
2021-11-02,17116.2,17131.1,17131.1,17078.8,,-0.09%
2021-11-03,17209.8,17115.2,17220.6,17082.0,,0.55%
2021-11-04,17168.9,17209.8,17230.8,17110.5,,-0.24%
2021-11-08,17310.5,17242.4,17341.8,17242.4,,0.39%
2021-11-09,17286.9,17310.5,17323.1,17217.9,,-0.14%
2021-11-10,17192.0,17286.9,17322.7,17145.0,,-0.55%
2021-11-11,17220.4,17192.0,17246.9,17192.0,,0.17%
2021-11-12,17297.7,17220.4,17312.9,17220.4,,0.45%
2021-11-15,17285.5,17297.7,17336.8,17267.9,,-0.07%
2021-11-16,17302.8,17285.5,17364.3,17285.5,,0.10%
2021-11-17,17192.7,17302.8,17302.8,17159.0,,-0.64%
2021-11-18,17117.7,17192.7,17192.7,17049.1,,-0.44%
2021-11-22,16945.8,16974.0,17082.7,16945.7,,-0.17%
2021-11-23,17007.9,16945.8,17026.5,16887.8,,0.37%
2021-11-24,17036.8,17007.9,17046.1,16911.8,,0.17%
2021-11-26,16624.9,17036.8,17036.9,16546.6,,-2.42%
2021-11-29,16684.0,16624.9,16794.5,16601.7,,0.36%
2021-11-30,16319.0,16684.0,16684.0,16303.3,,-2.19%
2021-12-01,16133.9,16319.0,16636.8,16133.2,,-1.13%
2021-12-02,16475.2,16133.9,16526.6,16133.9,,2.12%
2021-12-03,16347.9,16475.2,16552.5,16219.9,,-0.77%
2021-12-06,16592.0,16347.9,16664.3,16347.9,,1.49%
2021-12-07,16853.6,16592.0,16918.7,16592.0,,1.58%
2021-12-08,16899.9,16853.6,16923.7,16838.8,,0.27%
2021-12-09,16780.5,16899.9,16899.9,16780.4,,-0.71%
2021-12-10,16856.6,16780.5,16888.6,16762.9,,0.45%
2021-12-13,16719.6,16856.6,16856.6,16691.2,,-0.81%
2021-12-14,16652.6,16719.6,16768.5,16609.7,,-0.40%
2021-12-15,16813.6,16652.6,16822.7,16567.2,,0.97%
2021-12-16,16849.1,16813.6,16985.1,16790.7,,0.21%
2021-12-17,16668.6,16849.1,16849.1,16626.5,,-1.07%
2021-12-20,16442.3,16668.6,16668.6,16310.6,,-1.36%
2021-12-21,16744.3,16442.3,16754.0,16442.3,,1.84%
2021-12-22,16874.9,16744.3,16879.2,16717.6,,0.78%
2021-12-23,16963.4,16874.9,17011.5,16874.9,,0.52%
2021-12-27,17141.1,16963.4,17141.8,16963.4,,1.05%
2021-12-28,17134.2,17141.1,17217.4,17111.7,,-0.04%
2021-12-29,17149.9,17134.2,17181.7,17107.8,,0.09%
2021-12-30,17164.2,17149.9,17238.7,17149.9,,0.08%
2021-12-31,17164.1,17164.2,17226.4,17146.0,,0.00%
2022-01-03,17226.1,17164.1,17231.0,17120.0,,0.36%
2022-01-04,17336.8,17226.1,17377.4,17226.1,,0.64%
2022-01-05,17112.6,17336.8,17415.6,17112.0,,-1.29%
2022-01-06,17156.5,17112.6,17240.4,17049.0,,0.26%
2022-01-07,17166.3,17156.5,17222.9,17107.3,,0.06%
2022-01-10,17119.6,17166.3,17166.3,16894.9,,-0.27%
2022-01-11,17294.5,17119.6,17298.0,17053.0,,1.02%
2022-01-12,17353.8,17294.5,17406.2,17273.8,,0.34%
2022-01-13,17259.0,17353.8,17442.5,17230.1,,-0.55%
2022-01-14,17219.1,17259.0,17259.0,17056.7,,-0.23%
2022-01-18,16950.9,17219.1,17219.1,16895.3,,-1.56%
2022-01-19,16819.0,16950.9,17059.2,16814.8,,-0.78%
2022-01-20,16663.8,16819.0,17045.3,16648.8,,-0.92%
2022-01-21,16397.3,16663.8,16683.4,16363.0,,-1.60%
2022-01-24,16414.0,16397.3,16439.4,15816.1,,0.10%
2022-01-25,16340.3,16414.0,16484.9,16000.6,,-0.45%
2022-01-27,16152.1,16236.5,16502.3,16090.7,,-0.52%
2022-01-28,16397.9,16152.1,16400.0,15998.7,,1.52%
2022-01-31,16659.8,16397.9,16663.8,16344.7,,1.60%
2022-02-01,16829.7,16659.8,16840.6,16606.2,,1.02%
2022-02-02,16904.5,16829.7,16926.2,16763.0,,0.44%
2022-02-03,16677.4,16904.5,16904.5,16661.6,,-1.34%
2022-02-04,16701.6,16677.4,16817.3,16552.4,,0.15%
2022-02-07,16722.8,16701.6,16826.7,16684.9,,0.13%
2022-02-08,16853.7,16722.8,16880.3,16685.2,,0.78%
2022-02-09,17069.7,16853.7,17083.4,16853.7,,1.28%
2022-02-10,16856.0,17069.7,17160.3,16790.8,,-1.25%
2022-02-11,16665.0,16856.0,16969.7,16600.3,,-1.13%
2022-02-14,16531.3,16665.0,16665.0,16422.6,,-0.80%
2022-02-15,16745.8,16531.3,16757.4,16531.3,,1.30%
2022-02-16,16770.4,16745.8,16813.0,16658.3,,0.15%
2022-02-17,16492.0,16770.4,16770.4,16462.2,,-1.66%
2022-02-18,16392.3,16492.0,16560.1,16333.5,,-0.60%
2022-02-22,16215.6,16392.3,16406.5,16099.0,,-1.08%
2022-02-23,16019.6,16215.6,16358.9,15998.3,,-1.21%
2022-02-24,15996.0,16019.6,16020.0,15571.4,,-0.15%
2022-02-25,16428.0,15996.0,16432.8,15996.0,,2.70%
2022-02-28,16313.9,16428.0,16428.0,16137.0,,-0.69%
2022-03-02,16380.9,16069.2,16435.0,16069.2,,1.94%
2022-03-03,16287.5,16380.9,16434.9,16185.3,,-0.57%
2022-03-04,16129.7,16287.5,16287.5,15954.2,,-0.97%
2022-03-07,15708.2,16129.7,16129.7,15704.2,,-2.61%
2022-03-08,15625.9,15708.2,15949.0,15621.8,,-0.52%
2022-03-09,15977.5,15625.9,16054.8,15625.9,,2.25%
2022-03-10,15929.6,15977.5,15977.5,15761.9,,-0.30%
2022-03-11,15753.7,15929.6,16028.2,15747.6,,-1.10%
2022-03-14,15694.4,15753.7,15917.9,15635.8,,-0.38%
2022-03-15,15895.7,15694.4,15914.9,15694.4,,1.28%
2022-03-16,16261.5,15895.7,16262.5,15895.7,,2.30%
2022-03-17,16483.6,16261.5,16483.7,16212.6,,1.37%
2022-03-21,16606.7,16612.6,16694.7,16515.0,,-0.04%
2022-03-22,16735.5,16606.7,16768.7,16606.7,,0.78%
2022-03-23,16558.5,16735.5,16735.5,16557.6,,-1.06%
2022-03-24,16701.8,16558.5,16702.2,16558.5,,0.87%
2022-03-25,16792.8,16701.8,16794.2,16669.8,,0.54%
2022-03-28,16798.7,16792.8,16798.7,16640.1,,0.04%
2022-03-29,17014.8,16798.7,17034.9,16798.7,,1.29%
2022-03-30,16932.8,17014.8,17031.7,16858.7,,-0.48%
2022-03-31,16670.9,16932.8,16932.8,16670.8,,-1.55%
2022-04-01,16787.8,16670.9,16797.6,16652.7,,0.70%
2022-04-04,16829.8,16787.8,16841.6,16735.9,,0.25%
2022-04-05,16645.0,16830.9,16889.4,16612.6,,-1.10%
2022-04-06,16587.1,16645.0,16645.0,16472.7,,-0.35%
2022-04-07,16631.5,16587.1,16690.4,16449.8,,0.27%
2022-04-08,16690.0,16631.5,16775.6,16616.4,,0.35%
2022-04-11,16534.2,16690.0,16690.0,16519.9,,-0.93%
2022-04-12,16466.0,16534.2,16693.5,16419.1,,-0.41%
2022-04-13,16614.8,16466.0,16627.9,16466.0,,0.90%
2022-04-18,16466.2,16511.5,16546.4,16407.4,,-0.27%
2022-04-19,16658.9,16466.2,16685.9,16466.2,,1.17%
2022-04-20,16761.3,16658.9,16835.7,16658.9,,0.61%
2022-04-21,16499.3,16761.3,16882.6,16472.2,,-1.56%
2022-04-22,16056.9,16499.3,16499.3,16047.5,,-2.68%
2022-04-25,16054.8,16056.9,16079.2,15708.9,,-0.01%
2022-04-26,15694.2,16054.8,16054.8,15694.2,,-2.25%
2022-04-27,15741.8,15694.2,15887.7,15656.1,,0.30%
2022-04-28,16032.7,15741.8,16095.7,15706.0,,1.85%
2022-04-29,15615.2,16032.7,16053.3,15593.2,,-2.60%
2022-05-02,15609.3,15615.2,15698.5,15324.7,,-0.04%
2022-05-04,16119.6,15729.5,16139.7,15650.6,,2.48%
2022-05-05,15652.6,16119.6,16119.6,15516.0,,-2.90%
2022-05-06,15566.6,15652.6,15652.6,15360.2,,-0.55%
2022-05-09,15057.9,15566.6,15566.6,15006.0,,-3.27%
2022-05-10,15025.7,15057.9,15286.4,14855.6,,-0.21%
2022-05-11,14902.1,15025.7,15290.6,14887.6,,-0.82%
2022-05-12,14931.1,14902.1,15007.2,14695.7,,0.19%
2022-05-13,15257.4,14931.1,15304.2,14931.1,,2.19%
2022-05-16,15259.8,15257.4,15374.1,15150.9,,0.02%
2022-05-17,15541.9,15259.8,15544.5,15259.8,,1.85%
2022-05-18,15044.5,15541.9,15541.9,14997.5,,-3.20%
2022-05-19,15035.9,15044.5,15179.3,14901.0,,-0.06%
2022-05-20,15081.0,15035.9,15190.7,14785.2,,0.30%
2022-05-23,15343.0,15081.0,15383.4,15081.0,,1.74%
2022-05-24,15290.4,15343.0,15343.0,15056.4,,-0.34%
2022-05-25,15412.2,15290.4,15472.3,15246.8,,0.80%
2022-05-26,15664.0,15412.2,15718.8,15412.2,,1.63%
2022-05-27,15942.6,15664.0,15942.8,15664.0,,1.78%
2022-05-31,15827.0,15942.6,15949.7,15794.2,,-0.73%
2022-06-01,15709.6,15827.0,15922.0,15588.8,,-0.74%
2022-06-02,15960.5,15709.6,15960.8,15645.4,,1.60%
2022-06-03,15797.2,15960.5,15960.5,15764.8,,-1.02%
2022-06-06,15848.5,15797.2,15982.3,15797.2,,0.32%
2022-06-07,16019.6,15848.5,16022.8,15737.7,,1.08%
2022-06-08,15843.8,16019.6,16019.6,15806.4,,-1.10%
2022-06-09,15472.5,15843.8,15843.8,15472.1,,-2.34%
2022-06-10,15096.7,15472.5,15472.5,15078.1,,-2.43%
2022-06-13,14527.9,15096.7,15096.7,14468.2,,-3.77%
2022-06-14,14444.6,14527.9,14652.1,14332.7,,-0.57%
2022-06-15,14595.2,14444.6,14746.2,14366.4,,1.04%
2022-06-16,14142.2,14595.2,14595.2,14055.3,,-3.10%
2022-06-17,14097.0,14142.2,14261.4,13993.2,,-0.32%
2022-06-21,14414.2,14097.0,14468.2,14097.0,,2.25%
2022-06-22,14352.8,14414.2,14489.1,14201.8,,-0.43%
2022-06-23,14402.1,14352.8,14435.1,14226.0,,0.34%
2022-06-24,14811.5,14402.1,14813.2,14402.1,,2.84%
2022-06-27,14835.3,14811.5,14913.4,14771.9,,0.16%
2022-06-28,14667.3,14835.3,15028.0,14648.3,,-1.13%
2022-06-29,14599.6,14667.3,14701.4,14545.0,,-0.46%
2022-06-30,14487.6,14599.6,14599.6,14321.2,,-0.77%
2022-07-01,14636.8,14487.6,14659.2,14341.3,,1.03%
2022-07-05,14499.5,14636.8,14636.8,14218.0,,-0.94%
2022-07-06,14465.3,14499.5,14544.4,14340.5,,-0.24%
2022-07-07,14676.5,14465.3,14701.3,14465.3,,1.46%
2022-07-08,14642.3,14676.5,14726.6,14567.9,,-0.23%
2022-07-11,14502.4,14642.3,14642.3,14478.0,,-0.96%
2022-07-12,14395.0,14502.4,14537.1,14343.8,,-0.74%
2022-07-13,14340.3,14395.0,14425.2,14194.6,,-0.38%
2022-07-14,14171.2,14340.3,14340.3,13988.9,,-1.18%
2022-07-15,14449.7,14171.2,14449.7,14171.2,,1.97%
2022-07-18,14403.2,14449.7,14629.0,14376.9,,-0.32%
2022-07-19,14766.6,14403.2,14778.6,14403.2,,2.52%
2022-07-20,14778.5,14766.6,14824.1,14682.1,,0.08%
2022-07-21,14871.1,14778.5,14872.3,14649.0,,0.63%
2022-07-22,14790.8,14871.1,14946.3,14708.1,,-0.54%
2022-07-25,14899.1,14790.8,14907.2,14781.1,,0.73%
2022-07-26,14793.5,14899.1,14899.1,14761.3,,-0.71%
2022-07-27,15031.0,14793.5,15076.0,14793.5,,1.61%
2022-07-28,15198.8,15031.0,15209.8,14922.8,,1.12%
2022-07-29,15327.7,15198.8,15354.7,15187.4,,0.85%
2022-08-01,15286.0,15327.7,15327.7,15192.3,,-0.27%
2022-08-02,15162.7,15286.0,15328.3,15152.7,,-0.81%
2022-08-03,15267.2,15162.7,15308.8,15162.7,,0.69%
2022-08-04,15224.2,15267.2,15284.0,15214.8,,-0.28%
2022-08-05,15273.2,15224.2,15274.8,15100.6,,0.32%
2022-08-08,15305.8,15273.2,15417.8,15273.2,,0.21%
2022-08-10,15552.7,15264.8,15562.2,15264.8,,1.89%
2022-08-11,15602.9,15552.7,15745.8,15552.7,,0.32%
2022-08-12,15804.4,15602.9,15805.8,15602.9,,1.29%
2022-08-16,15846.8,15794.3,15897.7,15761.6,,0.33%
2022-08-17,15734.1,15846.8,15846.8,15660.0,,-0.71%
2022-08-18,15763.9,15734.1,15785.7,15691.2,,0.19%
2022-08-19,15588.3,15763.9,15763.9,15555.5,,-1.11%
2022-08-22,15341.9,15588.3,15588.3,15316.0,,-1.58%
2022-08-23,15338.1,15341.9,15439.9,15322.0,,-0.02%
2022-08-24,15392.1,15338.1,15433.4,15298.0,,0.35%
2022-08-25,15595.2,15392.1,15597.4,15392.1,,1.32%
2022-08-26,15178.2,15595.2,15628.4,15177.2,,-2.67%
2022-08-29,15118.9,15178.2,15229.3,15068.0,,-0.39%
2022-08-30,14929.4,15118.9,15142.7,14884.0,,-1.25%
2022-09-01,14771.9,14801.2,14801.2,14576.6,,-0.20%
2022-09-02,14689.5,14771.9,14981.5,14635.0,,-0.56%
2022-09-06,14631.5,14689.5,14748.7,14575.7,,-0.39%
2022-09-07,14844.6,14631.5,14866.0,14562.8,,1.46%
2022-09-08,14961.8,14844.6,14962.0,14726.5,,0.79%
2022-09-09,15190.8,14961.8,15222.8,14961.8,,1.53%
2022-09-12,15352.2,15190.8,15397.1,15190.8,,1.06%
2022-09-13,14820.8,15352.2,15352.2,14784.3,,-3.46%
2022-09-14,14843.2,14820.8,14898.8,14733.6,,0.15%
2022-09-15,14722.0,14843.2,14903.0,14687.0,,-0.82%
2022-09-16,14573.9,14722.0,14722.0,14468.9,,-1.01%
2022-09-19,14674.5,14573.9,14677.5,14430.0,,0.69%
2022-09-20,14474.7,14674.5,14674.5,14384.5,,-1.36%
2022-09-21,14236.6,14474.7,14608.0,14236.1,,-1.64%
2022-09-22,14116.6,14236.6,14277.2,14107.2,,-0.84%
2022-09-23,13797.0,14116.6,14116.6,13640.9,,-2.26%
2022-09-26,13580.4,13797.0,13813.5,13529.6,,-1.57%
2022-09-27,13541.8,13580.4,13783.8,13467.4,,-0.28%
2022-09-28,13833.2,13541.8,13894.6,13541.8,,2.15%
2022-09-29,13608.3,13833.2,13833.2,13498.3,,-1.63%
2022-09-30,13472.2,13608.3,13725.1,13467.0,,-1.00%
2022-10-03,13855.7,13472.2,13920.4,13472.2,,2.85%
2022-10-04,14319.5,13855.7,14322.4,13855.7,,3.35%
2022-10-06,14087.4,14262.0,14268.4,14063.9,,-1.22%
2022-10-07,13798.3,14087.4,14087.4,13727.8,,-2.05%
2022-10-10,13693.6,13798.3,13846.9,13629.6,,-0.76%
2022-10-11,13608.1,13693.6,13788.1,13518.5,,-0.62%
2022-10-12,13546.8,13608.1,13647.4,13536.3,,-0.45%
2022-10-13,13889.0,13546.8,13943.0,13278.6,,2.53%
2022-10-14,13607.3,13889.0,14041.9,13599.4,,-2.03%
2022-10-17,13923.2,13607.3,13989.9,13607.3,,2.32%
2022-10-18,14089.2,13923.2,14207.8,13923.2,,1.19%
2022-10-19,13947.3,14089.2,14089.2,13852.5,,-1.01%
2022-10-20,13840.5,13947.3,14095.7,13809.3,,-0.77%
2022-10-21,14144.0,13840.5,14161.6,13779.5,,2.19%
2022-10-24,14226.1,14144.0,14269.3,14085.4,,0.58%
2022-10-25,14440.7,14226.1,14454.1,14226.1,,1.51%
2022-10-27,14569.9,14531.7,14726.1,14531.7,,0.26%
2022-10-28,14795.6,14569.9,14802.2,14565.5,,1.55%
2022-10-31,14747.0,14795.6,14825.0,14698.8,,-0.33%
2022-11-01,14790.7,14747.0,14921.5,14725.1,,0.30%
2022-11-02,14497.9,14790.7,14929.4,14496.3,,-1.98%
2022-11-03,14455.7,14497.9,14531.9,14297.1,,-0.29%
2022-11-04,14702.8,14455.7,14796.8,14455.7,,1.71%
2022-11-07,14808.6,14702.8,14833.9,14688.5,,0.72%
2022-11-09,14587.8,14889.3,14889.3,14569.0,,-2.02%
2022-11-10,15234.7,14587.8,15241.9,14587.8,,4.43%
2022-11-11,15352.7,15234.7,15388.1,15234.7,,0.77%
2022-11-14,15229.0,15320.4,15416.0,15229.0,,-0.81%
2022-11-15,15381.0,15445.1,15485.5,15260.9,,1.00%
2022-11-16,15265.2,15381.0,15381.0,15249.0,,-0.75%
2022-11-17,15224.0,15090.1,15228.5,15071.2,,-0.27%
2022-11-18,15309.8,15314.4,15337.6,15210.9,,0.56%
2022-11-21,15278.3,15309.8,15309.8,15180.2,,-0.21%
2022-11-22,15481.8,15278.3,15486.5,15278.3,,1.33%
2022-11-23,15545.5,15481.8,15565.4,15455.9,,0.41%
2022-11-25,15605.7,15545.5,15625.7,15545.5,,0.39%
2022-11-28,15370.4,15605.7,15605.7,15350.1,,-1.51%
2022-11-29,15433.5,15370.4,15480.0,15370.4,,0.41%
2022-11-30,15780.0,15433.5,15780.0,15361.8,,2.25%
2022-12-01,15761.1,15780.0,15854.1,15691.3,,-0.12%
2022-12-02,15767.0,15761.1,15797.7,15617.9,,0.04%
2022-12-05,15474.8,15767.0,15767.0,15431.9,,-1.85%
2022-12-06,15328.4,15474.8,15499.0,15240.9,,-0.95%
2022-12-07,15311.8,15328.4,15401.6,15285.1,,-0.11%
2022-12-08,15399.9,15311.8,15452.8,15311.8,,0.58%
2022-12-09,15291.0,15399.9,15439.2,15287.8,,-0.71%
2022-12-12,15468.7,15291.0,15469.0,15280.9,,1.16%
2022-12-13,15562.5,15468.7,15819.2,15468.7,,0.61%
2022-12-14,15495.0,15562.5,15667.8,15407.6,,-0.43%
2022-12-15,15182.3,15495.0,15495.0,15121.0,,-2.02%
2022-12-16,15018.2,15182.3,15182.3,14920.2,,-1.08%
2022-12-19,14938.0,15018.2,15066.3,14866.8,,-0.53%
2022-12-20,15000.6,14938.0,15056.6,14922.7,,0.42%
2022-12-21,15219.5,15000.6,15250.9,15000.6,,1.46%
2022-12-22,15081.5,15219.5,15219.5,14871.2,,-0.91%
2022-12-23,15188.5,15081.5,15188.6,15025.7,,0.71%
2022-12-27,15218.3,15188.5,15255.3,15142.4,,0.20%
2022-12-28,15037.3,15218.3,15268.7,15033.5,,-1.19%
2022-12-29,15241.2,15037.3,15269.1,15037.3,,1.36%
2022-12-30,15184.3,15241.2,15241.2,15069.4,,-0.37%
2023-01-03,15154.5,15184.3,15327.5,15053.2,,-0.20%
2023-01-04,15350.3,15154.5,15407.6,15154.5,,1.29%
2023-01-05,15225.4,15350.3,15350.3,15168.7,,-0.81%
2023-01-06,15539.7,15225.4,15568.9,15225.4,,2.06%
2023-01-09,15514.4,15539.7,15703.0,15508.0,,-0.16%
2023-01-10,15608.2,15514.4,15614.6,15464.2,,0.60%
2023-01-11,15749.1,15608.2,15750.5,15608.2,,0.90%
2023-01-12,15859.5,15749.1,15911.0,15692.5,,0.70%
2023-01-13,15918.4,15859.5,15940.6,15749.9,,0.37%
2023-01-17,15883.6,15918.4,15973.3,15871.3,,-0.22%
2023-01-18,15649.1,15883.6,15965.3,15644.5,,-1.48%
2023-01-19,15569.6,15649.1,15649.1,15504.1,,-0.51%
2023-01-20,15777.5,15569.6,15777.5,15538.2,,1.34%
2023-01-23,15880.1,15777.5,15940.9,15756.8,,0.65%
2023-01-24,15868.2,15880.1,15892.7,15752.5,,-0.07%
2023-01-25,15889.3,15868.2,15893.3,15681.8,,0.13%
2023-01-27,15962.6,15985.9,16032.1,15901.2,,-0.15%
2023-01-30,15818.9,15962.6,15974.4,15813.2,,-0.90%
2023-01-31,16036.4,15818.9,16037.0,15809.7,,1.37%
2023-02-01,16121.2,16036.4,16222.2,15871.1,,0.53%
2023-02-02,16122.6,16121.2,16178.6,16035.5,,0.01%
2023-02-03,15999.4,16122.6,16122.6,15953.5,,-0.76%
2023-02-06,15895.4,15999.4,15999.4,15814.5,,-0.65%
2023-02-07,16021.6,15895.4,16056.4,15800.6,,0.79%
2023-02-08,15934.7,16021.6,16026.5,15916.7,,-0.54%
2023-02-09,15828.6,15934.7,16077.0,15796.5,,-0.67%
2023-02-10,15910.7,15828.6,15923.0,15787.3,,0.52%
2023-02-13,16052.2,15910.7,16052.9,15908.9,,0.89%
2023-02-14,16025.1,16052.3,16131.8,15918.0,,-0.17%
2023-02-15,16016.1,16025.1,16025.1,15875.4,,-0.06%
2023-02-16,15873.8,16016.1,16016.1,15829.7,,-0.89%
2023-02-17,15840.2,15873.8,15873.8,15732.8,,-0.21%
2023-02-21,15572.5,15840.2,15840.2,15551.9,,-1.69%
2023-02-22,15530.8,15572.5,15623.2,15490.2,,-0.27%
2023-02-23,15584.9,15530.8,15655.0,15446.1,,0.35%
2023-02-24,15464.5,15584.9,15584.9,15347.3,,-0.77%
